paths,antithetic,repetition,seed_key,value,standard_error,lower,upper,observations,confidence,error,interval_contains_analytical,seconds
8000,True,14,0.134,5.524408624981804,0.0747893630190908,5.377779787579682,5.671037462383927,4000,0.95,-0.0491173972751664,True,0.00012920900007884484
8000,True,15,0.135,5.500845383567926,0.07397746911297169,5.355808310752938,5.645882456382914,4000,0.95,-0.07268063868904484,True,0.0001306670001213206
8000,True,16,0.136,5.465506874587829,0.0738325277926385,5.320753967547679,5.610259781627979,4000,0.95,-0.10801914766914145,True,0.0001291250000576838
8000,True,17,0.137,5.532100895601228,0.07379930792522717,5.3874131180172,5.676788673185255,4000,0.95,-0.04142512665574305,True,0.0001295829997616238
8000,True,18,0.138,5.650500795769395,0.07351350422415959,5.5063733527399235,5.794628238798867,4000,0.95,0.07697477351242465,True,0.00013024999998378917
8000,True,19,0.139,5.526524302104088,0.07370288045082708,5.382025576116359,5.671023028091817,4000,0.95,-0.04700172015288295,True,0.00013099999978294363
8000,True,20,0.140,5.580134362583851,0.07404435575840687,5.43496615466272,5.725302570504982,4000,0.95,0.006608340326880402,True,0.00012937500014231773
8000,True,21,0.141,5.612651648930783,0.07379156992728375,5.467979042135709,5.757324255725858,4000,0.95,0.0391256266738127,True,0.00012962500022695167
8000,True,22,0.142,5.665849926167113,0.0751191982950016,5.518574427781548,5.813125424552679,4000,0.95,0.09232390391014267,True,0.00012908400003652787
8000,True,23,0.143,5.595002714842076,0.07201328529654763,5.453816537098528,5.736188892585624,4000,0.95,0.02147669258510554,True,0.00013024999998378917
8000,True,24,0.144,5.494908023900443,0.07278729155911313,5.352204362468834,5.637611685332052,4000,0.95,-0.07861799835652761,True,0.00012929200011058128
8000,True,25,0.145,5.5204325427569,0.07376711510275104,5.375807881048471,5.66505720446533,4000,0.95,-0.05309347950007037,True,0.00012929200011058128
8000,True,26,0.146,5.564457381099685,0.07378528102673952,5.419797104054966,5.709117658144404,4000,0.95,-0.009068641157285562,True,0.00012975000026926864
8000,True,27,0.147,5.579113220133894,0.07448208580293304,5.43308681734475,5.725139622923037,4000,0.95,0.005587197876923078,True,0.00012945800017405418
8000,True,28,0.148,5.540690731545694,0.07408116806435361,5.395450350986567,5.685931112104821,4000,0.95,-0.03283529071127678,True,0.00012904200002594735
8000,True,29,0.149,5.533858402937927,0.07240501055114426,5.391904225356649,5.675812580519205,4000,0.95,-0.03966761931904372,True,0.00013037500002610614
8000,True,30,0.150,5.478626791966827,0.07290425899158022,5.335693809172604,5.6215597747610495,4000,0.95,-0.09489923029014413,True,0.0001312080003117444
8000,True,31,0.151,5.51634805950746,0.0730155342153955,5.373196915252287,5.659499203762633,4000,0.95,-0.05717796274951059,True,0.00012979100029042456
8000,True,32,0.152,5.608174579570152,0.07304916342544976,5.464957503319119,5.751391655821185,4000,0.95,0.03464855731318117,True,0.00012916700006826431
8000,True,33,0.153,5.547184175338651,0.07438512517817109,5.401347869417681,5.69302048125962,4000,0.95,-0.026341846918319867,True,0.00012949999972988735
8000,True,34,0.154,5.593062095124307,0.07324198064520474,5.4494669896506345,5.73665720059798,4000,0.95,0.019536072867336607,True,0.0001293340001211618
8000,True,35,0.155,5.532442788636858,0.07257225910922799,5.390160710661205,5.67472486661251,4000,0.95,-0.04108323362011301,True,0.0001291250000576838
8000,True,36,0.156,5.583423129404173,0.07461057443346074,5.437144817282565,5.729701441525782,4000,0.95,0.00989710714720271,True,0.00013070800014247652
8000,True,37,0.157,5.554836788003342,0.07474562923372013,5.40829369319676,5.701379882809923,4000,0.95,-0.018689234253629117,True,0.00013020799997320864
8000,True,38,0.158,5.566005887282729,0.07410043665853898,5.4207277295391245,5.711284045026333,4000,0.95,-0.0075201349742419765,True,0.00012891699998363038
8000,True,39,0.159,5.662496044624795,0.07495752574964985,5.515537514540708,5.809454574708883,4000,0.95,0.0889700223678247,True,0.00012925000010000076
32000,False,0,0.160,5.63020181749134,0.04849742417786836,5.535145017231083,5.725258617751597,32000,0.95,0.056675795234369275,True,0.000447707999683189
32000,False,1,0.161,5.6016076822173195,0.04855765311615851,5.506432830941901,5.696782533492738,32000,0.95,0.028081659960348837,True,0.00044079200006308383
32000,False,2,0.162,5.565928772976499,0.04848184584689535,5.4709025068388435,5.660955039114155,32000,0.95,-0.007597249280471452,True,0.0004446250000000873
32000,False,3,0.163,5.536088642015973,0.048595833518447665,5.440838955696513,5.631338328335433,32000,0.95,-0.03743738024099752,True,0.0004461250000531436
32000,False,4,0.164,5.537807616214981,0.0481129428721274,5.443504413971592,5.63211081845837,32000,0.95,-0.0357184060419895,True,0.0004554160000225238
32000,False,5,0.165,5.645826162622231,0.04883485289271543,5.550107989217048,5.741544336027413,32000,0.95,0.07230014036526011,True,0.00044537500025398913
32000,False,6,0.166,5.574081117051694,0.04835094081752163,5.479311429762116,5.668850804341273,32000,0.95,0.0005550947947234874,True,0.00044337500003166497
32000,False,7,0.167,5.539015619114273,0.0480832342304005,5.444770646941254,5.633260591287292,32000,0.95,-0.03451040314269793,True,0.0004456249998838757
32000,False,8,0.168,5.579287047074413,0.04902466157181857,5.483196841422095,5.67537725272673,32000,0.95,0.0057610248174420065,True,0.00044441700038078125
32000,False,9,0.169,5.543454170189259,0.04825323224890704,5.448875995419117,5.6380323449594005,32000,0.95,-0.0300718520677119,True,0.00044566699989445624
32000,False,10,0.170,5.5844786792441825,0.04828845580113616,5.489831464968841,5.679125893519524,32000,0.95,0.010952656987211817,True,0.00045337500023379107
32000,False,11,0.171,5.45126877262852,0.048176508658273345,5.35684097902096,5.54569656623608,32000,0.95,-0.12225724962845064,False,0.0004444589999366144
32000,False,12,0.172,5.603521792547477,0.04845509968116041,5.508547949914309,5.698495635180645,32000,0.95,0.029995770290506485,True,0.00044412499983081943
32000,False,13,0.173,5.576906746909356,0.04868259836090848,5.481486998190928,5.672326495627783,32000,0.95,0.0033807246523851475,True,0.00044179099995744764
32000,False,14,0.174,5.571202633488583,0.04817682505181844,5.476774219737613,5.665631047239553,32000,0.95,-0.0023233887683877796,True,0.00044104200014771777
32000,False,15,0.175,5.515581478347339,0.048052161272713834,5.421397410355983,5.609765546338695,32000,0.95,-0.057944543909631996,True,0.00044195800001034513
32000,False,16,0.176,5.60824752148978,0.04866466198862447,5.512862928744819,5.703632114234741,32000,0.95,0.034721499232809094,True,0.0005353339997782314
32000,False,17,0.177,5.622961934854699,0.048637462204101964,5.527630654724342,5.718293214985056,32000,0.95,0.04943591259772795,True,0.0004442079998625559
32000,False,18,0.178,5.6331151697682635,0.048503721138230226,5.538046027225638,5.728184312310889,32000,0.95,0.05958914751129285,True,0.00044108399970355094
32000,False,19,0.179,5.473908067188963,0.04790191593926685,5.380018485778979,5.567797648598947,32000,0.95,-0.09961795506800808,False,0.0004429169998729776
32000,False,20,0.180,5.5100486245538365,0.04819407182741832,5.415586406465191,5.604510842642482,32000,0.95,-0.06347739770313421,True,0.00044083300008423976
32000,False,21,0.181,5.611405707486851,0.04858276381486103,5.516181638284678,5.706629776689024,32000,0.95,0.03787968522988017,True,0.0004385420002108731
32000,False,22,0.182,5.56948715232762,0.0480149593388868,5.475376001544817,5.663598303110423,32000,0.95,-0.004038869929350319,True,0.0004401659998620744
32000,False,23,0.183,5.610612515967278,0.04859657594726623,5.51536137445903,5.705863657475526,32000,0.95,0.0370864937103077,True,0.00044116700019003474
32000,False,24,0.184,5.630820776113136,0.0484980823361908,5.535762685837477,5.725878866388796,32000,0.95,0.05729475385616567,True,0.0004434170000422455
32000,False,25,0.185,5.497610484770603,0.0480010776709423,5.403526542586183,5.591694426955023,32000,0.95,-0.07591553748636759,True,0.00047766700026841136
